time,open,high,low,close,Volume
1756378200,42789.5,42794.5,42771.5,42779.5,NaN
1756378500,42779.5,42786.5,42769.5,42776.5,NaN
1756378800,42776.5,42794.5,42756.5,42756.5,NaN
1756379100,42756.5,42759.5,42736.5,42744.5,NaN
1756379400,42744.5,42761.5,42739.5,42741.5,NaN
1756379700,42741.5,42759.5,42731.5,42734.5,NaN
1756380000,42734.5,42749.5,42729.5,42729.5,NaN
1756380300,42729.5,42739.5,42726.5,42729.5,NaN
1756380600,42729.5,42741.5,42721.5,42724.5,NaN
1756380900,42724.5,42739.5,42716.5,42731.5,NaN
1756381200,42731.5,42749.5,42731.5,42739.5,NaN
1756381500,42739.5,42761.5,42739.5,42754.5,NaN
1756381800,42754.5,42784.5,42754.5,42769.5,NaN
1756382100,42769.5,42771.5,42761.5,42766.5,NaN
1756382400,42766.5,42781.5,42764.5,42779.5,NaN
1756382700,42779.5,42781.5,42759.5,42766.5,NaN
1756383000,42766.5,42774.5,42759.5,42759.5,NaN
1756383300,42759.5,42759.5,42744.5,42754.5,NaN
1756383600,42754.5,42764.5,42749.5,42761.5,NaN
1756383900,42761.5,42761.5,42714.5,42754.5,NaN
1756384200,42754.5,42819.5,42746.5,42801.5,NaN
1756384500,42801.5,42806.5,42791.5,42801.5,NaN
1756384800,42801.5,42829.5,42799.5,42821.5,NaN
1756385100,42821.5,42831.5,42809.5,42824.5,NaN
1756385400,42824.5,42851.5,42821.5,42841.5,NaN
1756385700,42841.5,42846.5,42821.5,42826.5,NaN
1756386000,42826.5,42856.5,42821.5,42854.5,NaN
1756386300,42854.5,42869.5,42851.5,42864.5,NaN
1756386600,42864.5,42884.5,42864.5,42879.5,NaN
1756386900,42879.5,42884.5,42874.5,42879.5,NaN
1756387200,42879.5,42881.5,42849.5,42851.5,NaN
1756387500,42851.5,42864.5,42849.5,42856.5,NaN
1756387800,42856.5,42901.5,42851.5,42879.5,NaN
1756388100,42879.5,42904.5,42861.5,42896.5,NaN
1756388400,42896.5,42916.5,42879.5,42909.5,NaN
1756388700,42909.5,42916.5,42871.5,42874.5,NaN
1756389000,42874.5,42881.5,42806.5,42826.5,NaN
1756389300,42826.5,42841.5,42794.5,42831.5,NaN
1756389600,42831.5,42859.5,42811.5,42829.5,NaN
1756389900,42829.5,42894.5,42821.5,42871.5,NaN
1756390200,42871.5,42891.5,42869.5,42879.5,NaN
1756390500,42879.5,42889.5,42846.5,42849.5,NaN
1756390800,42849.5,42886.5,42846.5,42869.5,NaN
1756391100,42869.5,42871.5,42846.5,42859.5,NaN
1756391400,42859.5,42904.5,42854.5,42894.5,NaN
1756391700,42894.5,42909.5,42879.5,42904.5,NaN
1756392000,42904.5,42934.5,42901.5,42921.5,NaN
1756392300,42921.5,42929.5,42904.5,42921.5,NaN
1756392600,42921.5,42926.5,42889.5,42924.5,NaN
1756392900,42924.5,42954.5,42919.5,42939.5,NaN
1756393200,42939.5,42954.5,42934.5,42941.5,NaN
1756393500,42941.5,42951.5,42931.5,42949.5,NaN
1756393800,42949.5,42974.5,42944.5,42974.5,NaN
1756394100,42974.5,42999.5,42971.5,42974.5,NaN
1756394400,42974.5,42974.5,42921.5,42926.5,NaN
1756394700,42926.5,42926.5,42896.5,42901.5,NaN
1756395000,42901.5,42929.5,42899.5,42919.5,NaN
1756395300,42919.5,42936.5,42914.5,42919.5,NaN
1756395600,42919.5,42929.5,42914.5,42916.5,NaN
1756395900,42916.5,42926.5,42911.5,42924.5,NaN
1756396200,42924.5,42929.5,42909.5,42921.5,NaN
1756396500,42921.5,42939.5,42914.5,42926.5,NaN
1756396800,42926.5,42929.5,42914.5,42921.5,NaN
1756397100,42921.5,42931.5,42914.5,42929.5,NaN
1756397400,42929.5,42946.5,42924.5,42946.5,NaN
1756397700,42946.5,42956.5,42936.5,42939.5,NaN
